Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
1.8143E-8,0.000001814,0.000049438,1,0,0
1.81697E-8,0.000003631,0.000049511,0.99990791,0,0
1.98745E-8,0.000011311,0.000054156,0.999539552,0,0
2.17546E-8,0.000026268,0.000059279,0.998894926,0,0
2.3528E-8,0.000051311,0.000064111,0.997881941,0,0
2.54179E-8,0.000100529,0.00006926,0.996040151,0,0
2.95342E-8,0.000252068,0.000080476,0.990975228,0,0
3.28541E-8,0.000501332,0.000089521,0.983700157,0,0
3.78142E-8,0.001000848,0.000103035,0.970715536,0,0
4.76789E-8,0.002500302,0.00012991,0.938668386,0,0
6.21504E-8,0.005000922,0.000169334,0.896215121,0,0
9.50373E-8,0.01000017,0.000258914,0.835528133,0,0
2.19729E-7,0.02500327,0.000598414,0.74758265,0,0
4.09534E-7,0.050013042,0.001114756,0.669030297,0,0.001164144
9.02882E-7,0.100071527,0.002454359,0.596095405,0,0.001164144
2.56039E-6,0.200109651,0.006928834,0.534027074,0.001164144,0.002328289
4.28718E-6,0.300067946,0.011547875,0.506400221,0.001164144,0.003492433
6.18189E-6,0.400050148,0.016566875,0.488626945,0.001164144,0.003492433
7.78199E-6,0.500727184,0.020765932,0.475366056,0.001164144,0.004656577
9.17796E-6,0.600840754,0.024400134,0.464499494,0.001164144,0.004656577
1.05051E-5,0.700284256,0.027830137,0.455198453,0.001164144,0.004656577
1.09392E-5,0.750624539,0.028947076,0.450870246,0.002328289,0.006984866
1.15189E-5,0.800194288,0.030434301,0.446818307,0.002328289,0.006984866
1.27177E-5,0.900632147,0.033495567,0.439174878,0.002328289,0.006984866
1.40155E-5,1.00123759,0.036787874,0.432268165,0.003492433,0.006984866
1.51959E-5,1.101064397,0.039762873,0.426006078,0.003492433,0.00814901
1.6175E-5,1.201251014,0.042216844,0.420112349,0.003492433,0.00814901
1.73226E-5,1.300484166,0.045077184,0.414679068,0.003492433,0.009313155
1.83183E-5,1.400620838,0.047544826,0.409522055,0.003492433,0.009313155
1.94504E-5,1.500714359,0.050335332,0.404641311,0.004656577,0.010477299
2.20247E-5,1.750403405,0.056620121,0.39359057,0.006984866,0.011641444
2.44217E-5,2.001044516,0.062397782,0.383644903,0.006984866,0.013969732
2.6629E-5,2.250357694,0.067655799,0.374620131,0.006984866,0.013969732
2.83936E-5,2.501600184,0.071817219,0.366239985,0.00814901,0.015133877
3.02346E-5,2.750236366,0.076119313,0.358412377,0.009313155,0.017462165
3.23161E-5,3.003193062,0.080935605,0.350953126,0.009313155,0.017462165
3.40782E-5,3.252704997,0.084973655,0.344046413,0.010477299,0.019790454
3.5757E-5,3.500162433,0.088788199,0.337508058,0.011641444,0.020954598
3.75837E-5,3.753127013,0.09290266,0.331153882,0.011641444,0.020954598
3.96862E-5,4.000324874,0.097592528,0.325260153,0.011641444,0.022118743
4.15642E-5,4.252129508,0.101740913,0.319550603,0.012805588,0.022118743
4.33257E-5,4.502680116,0.105597253,0.314117322,0.012805588,0.024447031
4.50431E-5,4.75437584,0.109325575,0.30886822,0.015133877,0.024447031
4.6882E-5,5.00293812,0.113283127,0.303895386,0.017462165,0.025611176
