X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
261881.35259455,4830248.7961362,train,2.606368819914486E-4,48.65072975042239,0.5366128952712748
261881.35259455,4829748.7961362,train,4.8867332094894836E-5,5.974668308625701,0.17838835643635512
261881.35259455,4829248.7961362,train,1.492870976494709E-4,25.34267215029811,0.39878199542080284
262381.35259455,4829248.7961362,train,5.473886473729819E-5,7.005775259117525,0.1956290888353543
262881.35259455,4829248.7961362,train,8.517387400060045E-5,12.08219340901435,0.27453795124073943
262381.35259455,4828748.7961362,train,1.2164680896033667E-4,18.604238962648136,0.3508529320772271
262881.35259455,4828748.7961362,train,6.439339888373356E-5,8.701332994860321,0.22245738964948125
263381.35259455,4828248.7961362,train,1.4830281531723978E-4,25.128594268073094,0.39719707190128156
263881.35259455,4828248.7961362,train,3.3030657797172435E-4,60.976747034847136,0.5947428324388785
264381.35259455,4828248.7961362,train,1.2940155999814114E-4,20.47526498597148,0.36505425701838184
264881.35259455,4828248.7961362,train,1.5146536790230626E-4,25.81555410988341,0.40226005730949194
265881.35259455,4828248.7961362,train,1.742473783386435E-4,30.975054694860756,0.4363625004230805
266381.35259455,4828248.7961362,train,2.1317392067798186E-4,39.11059575562791,0.4864269267083163
266881.35259455,4827748.7961362,train,1.569699202203061E-4,27.05446488819586,0.4108724711047648
267881.35259455,4827248.7961362,train,2.8004607877723815E-4,52.459512411904576,0.5544186269334328
267881.35259455,4826748.7961362,train,1.6530457693753089E-4,28.877117250545318,0.42345056619181703
268381.35259455,4826748.7961362,train,3.011974257380253E-4,56.4911515617592,0.5723270809908216
267881.35259455,4826248.7961362,train,1.3431097884733132E-4,21.7127957893953,0.3737280874085115
268381.35259455,4826248.7961362,train,3.03869411904187E-4,57.01787675730218,0.5744875078117034
268381.35259455,4825748.7961362,train,3.944017938744874E-4,70.07108654590704,0.6366737516722895
267381.35259455,4825248.7961362,train,1.3194580949334333E-4,21.01984482815301,0.3695791485345626
267881.35259455,4825248.7961362,train,1.4393921944074958E-4,23.90877010963082,0.39006883723739727
268381.35259455,4825248.7961362,train,1.679842946770133E-4,29.58133889580519,0.4273812890625145
267881.35259455,4824748.7961362,train,1.3591515534056597E-4,22.007265151739706,0.3765111633320854
268381.35259455,4824748.7961362,train,2.1922710761931836E-4,40.24578301727001,0.49342393339609963
268881.35259455,4824748.7961362,train,2.611680051335328E-4,48.7994048766275,0.5371190575293173
