X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
261881.35259455,4830248.7961362,train,1.931078666202921E-4,36.91362775472907,0.4601292966930552
261881.35259455,4829748.7961362,train,8.901343263470166E-5,18.137759155025414,0.2820564365135787
261881.35259455,4829248.7961362,train,9.265181983399962E-5,19.456223687938838,0.29023922592455004
262381.35259455,4829248.7961362,train,9.07926608701188E-5,18.939990672687994,0.28608138967530616
262881.35259455,4829248.7961362,train,1.8401968009425506E-4,35.56429395117244,0.4481796556467517
262381.35259455,4828748.7961362,train,3.7545557483249465E-5,4.072014802885473,0.14215370867697746
262881.35259455,4828748.7961362,train,6.499343119447165E-5,9.25686122856159,0.22291055560123235
263381.35259455,4828248.7961362,train,6.499342408808106E-5,9.256847532585404,0.2229105366611761
263881.35259455,4828248.7961362,train,1.856857637560891E-4,35.88823279649537,0.4504097523232278
264381.35259455,4828248.7961362,train,3.5080313680039195E-5,3.630908024085145,0.13407128420256356
264881.35259455,4828248.7961362,train,8.656793549315907E-5,16.98996559412424,0.2764496192540336
265881.35259455,4828248.7961362,train,8.994214363657124E-5,18.51743057412604,0.2841630031252296
266381.35259455,4828248.7961362,train,9.079058609180243E-5,18.9391648319945,0.28607672241411747
266881.35259455,4827748.7961362,train,6.499336368379244E-5,9.256731116848316,0.22291037567074476
267881.35259455,4827248.7961362,train,9.374625428649368E-5,19.673266508351862,0.29266425814245906
267881.35259455,4826748.7961362,train,7.721460760715378E-5,13.915341921315601,0.2541722643076258
268381.35259455,4826748.7961362,train,1.028430580766048E-4,21.264050765343,0.3121972381621402
267881.35259455,4826248.7961362,train,3.229970090331441E-5,2.4923926214191297,0.12477017109446198
268381.35259455,4826248.7961362,train,1.0328122392921118E-4,21.325999655923056,0.31311088685377997
268381.35259455,4825748.7961362,train,2.3702289363331671E-4,44.36893909876577,0.5112695071077143
267381.35259455,4825248.7961362,train,5.378774888029816E-5,5.612803678099888,0.19185132150496476
267881.35259455,4825248.7961362,train,3.5080313680039195E-5,3.630908024085145,0.13407128420256356
268381.35259455,4825248.7961362,train,6.355820749226446E-5,8.255001765140442,0.21906645410465547
267881.35259455,4824748.7961362,train,3.5080313680039195E-5,3.630908024085145,0.13407128420256356
268381.35259455,4824748.7961362,train,9.078926580301426E-5,18.938639306833654,0.28607375236257454
268881.35259455,4824748.7961362,train,9.086672911422545E-5,18.969472651363134,0.28624796791541623
268381.35259455,4824248.7961362,train,6.731133485734596E-5,10.001937539299249,0.22903954196160525
268881.35259455,4824248.7961362,train,2.0907588020837404E-5,0.8668720090149743,0.0844814290166333
269381.35259455,4824248.7961362,train,3.5080313680039195E-5,3.630908024085145,0.13407128420256356
269881.35259455,4824248.7961362,train,2.372118843966029E-4,44.402025915888,0.5114686627440184
270381.35259455,4824248.7961362,train,8.795536247910062E-5,17.517529452742565,0.27964128855007
269381.35259455,4823748.7961362,train,1.1183184400595756E-4,22.52978659820147,0.33046676305665795
269881.35259455,4823748.7961362,train,3.5080313680039195E-5,3.630908024085145,0.13407128420256356
270381.35259455,4823748.7961362,train,2.377995972886991E-4,44.504917446897444,0.5120869499191611
270881.35259455,4823748.7961362,train,8.737788119000993E-5,17.288619450606735,0.27831626435990287
269881.35259455,4823248.7961362,train,7.25073366106592E-5,11.793406912215048,0.24243360242937573
270381.35259455,4823248.7961362,train,3.5080313680039195E-5,3.630908024085145,0.13407128420256356
270881.35259455,4823248.7961362,train,2.526315697544967E-4,47.05559288429792,0.5271884328794022
271381.35259455,4823248.7961362,train,8.825573602868226E-5,17.75487540432633,0.28032857047191834
269881.35259455,4822748.7961362,train,9.009491232626873E-5,18.611730040403224,0.28450834021847965
270381.35259455,4822748.7961362,train,9.017160589760553E-5,18.659070649648957,0.2846815821846687
270881.35259455,4822748.7961362,train,2.3785214232277218E-4,44.52959226282164,0.5121421522692521
271381.35259455,4822748.7961362,train,8.992631392948146E-5,18.507659377339273,0.2841272006510946
270381.35259455,4822248.7961362,train,5.984166150266426E-5,7.27560549386776,0.20893301152247087
270881.35259455,4822248.7961362,train,3.430570554032629E-5,2.767025881657305,0.13150015380199048
271381.35259455,4822248.7961362,train,2.526660479694432E-4,47.068525006973275,0.5272224486153838
271881.35259455,4822248.7961362,train,5.483727275606234E-5,6.000133108515907,0.19486531482691058
270381.35259455,4821748.7961362,train,6.499329972637154E-5,9.256607853244594,0.22291020521037833
270881.35259455,4821748.7961362,train,8.603515312681263E-5,16.81189885309007,0.27521646587731236
271381.35259455,4821748.7961362,train,2.5264056933244094E-4,47.05896845481925,0.5271973122121575
271881.35259455,4821748.7961362,train,2.959856997166705E-5,1.4270374799804924,0.11554158164553728
270381.35259455,4821248.7961362,train,6.499329972637154E-5,9.256607853244594,0.22291020521037833
270881.35259455,4821248.7961362,train,8.380617297482457E-5,16.135978005362293,0.27001146607204135
271381.35259455,4821248.7961362,train,2.526706975378655E-4,47.07026897165699,0.5272270354415672
271881.35259455,4821248.7961362,train,7.582205796772782E-5,13.009606351503205,0.2507376872642479
269881.35259455,4820748.7961362,train,9.024857195950055E-5,18.706579459029523,0.28485535535443024
270381.35259455,4820748.7961362,train,5.383323270828622E-5,5.620672271435542,0.1919824083921988
270881.35259455,4820748.7961362,train,3.5080313680039195E-5,3.630908024085145,0.13407128420256356
271381.35259455,4820748.7961362,train,2.5266371296035506E-4,47.067649189474515,0.5272201450818195
271881.35259455,4820748.7961362,train,3.229970090331441E-5,2.4923926214191297,0.12477017109446198
270381.35259455,4820248.7961362,train,1.3954402812508577E-4,26.518790898298413,0.38114504990331605
270881.35259455,4820248.7961362,train,1.3965419440172713E-4,26.544632831624,0.38133120970513007
