x,y,raw,cumulative,logistic
261767.22331753,4830102.5305323,5.82072E-4,100,0.5
261767.22331753,4829602.5305323,5.82072E-4,100,0.5
261767.22331753,4829102.5305323,5.82072E-4,100,0.5
262267.22331753,4829102.5305323,5.82072E-4,100,0.5
262767.22331753,4829102.5305323,5.82072E-4,100,0.5
262267.22331753,4828602.5305323,5.82072E-4,100,0.5
262767.22331753,4828602.5305323,5.82072E-4,100,0.5
263267.22331753,4828102.5305323,5.82072E-4,100,0.5
263767.22331753,4828102.5305323,5.82072E-4,100,0.5
264267.22331753,4828102.5305323,5.82072E-4,100,0.5
264767.22331753,4828102.5305323,5.82072E-4,100,0.5
265767.22331753,4828102.5305323,5.82072E-4,100,0.5
266267.22331753,4828102.5305323,5.82072E-4,100,0.5
266767.22331753,4827602.5305323,5.82072E-4,100,0.5
267767.22331753,4827102.5305323,5.82072E-4,100,0.5
267767.22331753,4826602.5305323,5.82072E-4,100,0.5
268267.22331753,4826602.5305323,5.82072E-4,100,0.5
267767.22331753,4826102.5305323,5.82072E-4,100,0.5
268267.22331753,4826102.5305323,5.82072E-4,100,0.5
268267.22331753,4825602.5305323,5.82072E-4,100,0.5
267267.22331753,4825102.5305323,5.82072E-4,100,0.5
267767.22331753,4825102.5305323,5.82072E-4,100,0.5
268267.22331753,4825102.5305323,5.82072E-4,100,0.5
267767.22331753,4824602.5305323,5.82072E-4,100,0.5
268267.22331753,4824602.5305323,5.82072E-4,100,0.5
268767.22331753,4824602.5305323,5.82072E-4,100,0.5
268267.22331753,4824102.5305323,5.82072E-4,100,0.5
268767.22331753,4824102.5305323,5.82072E-4,100,0.5
269267.22331753,4824102.5305323,5.82072E-4,100,0.5
269767.22331753,4824102.5305323,5.82072E-4,100,0.5
270267.22331753,4824102.5305323,5.82072E-4,100,0.5
269267.22331753,4823602.5305323,5.82072E-4,100,0.5
269767.22331753,4823602.5305323,5.82072E-4,100,0.5
270267.22331753,4823602.5305323,5.82072E-4,100,0.5
270767.22331753,4823602.5305323,5.82072E-4,100,0.5
269767.22331753,4823102.5305323,5.82072E-4,100,0.5
270267.22331753,4823102.5305323,5.82072E-4,100,0.5
270767.22331753,4823102.5305323,5.82072E-4,100,0.5
271267.22331753,4823102.5305323,5.82072E-4,100,0.5
269767.22331753,4822602.5305323,5.82072E-4,100,0.5
270267.22331753,4822602.5305323,5.82072E-4,100,0.5
270767.22331753,4822602.5305323,5.82072E-4,100,0.5
271267.22331753,4822602.5305323,5.82072E-4,100,0.5
270267.22331753,4822102.5305323,5.82072E-4,100,0.5
270767.22331753,4822102.5305323,5.82072E-4,100,0.5
271267.22331753,4822102.5305323,5.82072E-4,100,0.5
271767.22331753,4822102.5305323,5.82072E-4,100,0.5
270267.22331753,4821602.5305323,5.82072E-4,100,0.5
270767.22331753,4821602.5305323,5.82072E-4,100,0.5
271267.22331753,4821602.5305323,5.82072E-4,100,0.5
271767.22331753,4821602.5305323,5.82072E-4,100,0.5
270267.22331753,4821102.5305323,5.82072E-4,100,0.5
270767.22331753,4821102.5305323,5.82072E-4,100,0.5
271267.22331753,4821102.5305323,5.82072E-4,100,0.5
271767.22331753,4821102.5305323,5.82072E-4,100,0.5
269767.22331753,4820602.5305323,5.82072E-4,100,0.5
270267.22331753,4820602.5305323,5.82072E-4,100,0.5
270767.22331753,4820602.5305323,5.82072E-4,100,0.5
271267.22331753,4820602.5305323,5.82072E-4,100,0.5
271767.22331753,4820602.5305323,5.82072E-4,100,0.5
270267.22331753,4820102.5305323,5.82072E-4,100,0.5
270767.22331753,4820102.5305323,5.82072E-4,100,0.5
271267.22331753,4820102.5305323,5.82072E-4,100,0.5
271767.22331753,4820102.5305323,5.82072E-4,100,0.5
272267.22331753,4820102.5305323,5.82072E-4,100,0.5
271267.22331753,4819602.5305323,5.82072E-4,100,0.5
271767.22331753,4819602.5305323,5.82072E-4,100,0.5
272267.22331753,4819602.5305323,5.82072E-4,100,0.5
272267.22331753,4819102.5305323,5.82072E-4,100,0.5
272767.22331753,4819102.5305323,5.82072E-4,100,0.5
272267.22331753,4818602.5305323,5.82072E-4,100,0.5
272767.22331753,4818602.5305323,5.82072E-4,100,0.5
273267.22331753,4818602.5305323,5.82072E-4,100,0.5
273767.22331753,4818602.5305323,5.82072E-4,100,0.5
272767.22331753,4818102.5305323,5.82072E-4,100,0.5
273267.22331753,4818102.5305323,5.82072E-4,100,0.5
273767.22331753,4818102.5305323,5.82072E-4,100,0.5
274267.22331753,4818102.5305323,5.82072E-4,100,0.5
