variable,x,y
tev_dir500m,-11.7,0.0
tev_dir500m,-11.395199999999999,0.05022740364074707
tev_dir500m,-11.090399999999999,0.10045504570007324
tev_dir500m,-10.785599999999999,0.1506824493408203
tev_dir500m,-10.480799999999999,0.20091009140014648
tev_dir500m,-10.176,0.25113773345947266
tev_dir500m,-9.8712,0.3013651371002197
tev_dir500m,-9.5664,0.3515927791595459
tev_dir500m,-9.2616,0.40182018280029297
tev_dir500m,-8.9568,0.45204758644104004
tev_dir500m,-8.652,0.5022752285003662
tev_dir500m,-8.3472,0.5525026321411133
tev_dir500m,-8.0424,0.6027302742004395
tev_dir500m,-7.7376,0.6529579162597656
tev_dir500m,-7.4328,0.7031854391098022
tev_dir500m,-7.128,0.7534129619598389
tev_dir500m,-6.8232,0.8036403656005859
tev_dir500m,-6.5184,0.8538678884506226
tev_dir500m,-6.2136,0.9040955305099487
tev_dir500m,-5.9088,0.9543230533599854
tev_dir500m,-5.604,1.004550576210022
tev_dir500m,-5.2992,1.0547780990600586
tev_dir500m,-4.994400000000001,1.1050056219100952
tev_dir500m,-4.6896,1.1552331447601318
tev_dir500m,-4.3848,1.2054606676101685
tev_dir500m,-4.08,1.2556883096694946
tev_dir500m,-3.7752,1.3059158325195312
tev_dir500m,-3.4704000000000015,1.3561433553695679
tev_dir500m,-3.1656000000000013,1.4063708782196045
tev_dir500m,-2.860800000000001,1.4565984010696411
tev_dir500m,-2.556000000000001,1.5068259239196777
tev_dir500m,-2.2512000000000008,1.5570534467697144
tev_dir500m,-1.9464000000000006,1.607280969619751
tev_dir500m,-1.6416000000000022,1.6575084924697876
tev_dir500m,-1.3368000000000002,1.707736074924469
tev_dir500m,-1.0320000000000018,1.7579635977745056
tev_dir500m,-0.7271999999999998,1.8081911206245422
tev_dir500m,-0.42240000000000144,1.8584186434745789
tev_dir500m,-0.11760000000000126,1.9086461663246155
tev_dir500m,0.18719999999999892,1.9588737487792969
tev_dir500m,0.4919999999999991,2.0091012716293335
tev_dir500m,0.7967999999999975,2.05932879447937
tev_dir500m,1.1015999999999995,2.109556347131729
tev_dir500m,1.4063999999999979,2.1597838401794434
tev_dir500m,1.711199999999998,2.2100113928318024
tev_dir500m,2.0159999999999982,2.2602389454841614
tev_dir500m,2.3207999999999984,2.310466468334198
tev_dir500m,2.6255999999999986,2.360694006085396
tev_dir500m,2.930399999999999,2.4109215140342712
tev_dir500m,3.235199999999997,2.585942490492016
tev_dir500m,3.539999999999999,2.5842262767255306
tev_dir500m,3.8447999999999976,2.5825100629008375
tev_dir500m,4.1495999999999995,2.5807938492507674
tev_dir500m,4.4544,2.579077635658905
tev_dir500m,4.759199999999996,2.577361421659589
tev_dir500m,5.0639999999999965,2.5756452083587646
tev_dir500m,5.368799999999997,2.573928994592279
tev_dir500m,5.6736,2.5722127808257937
tev_dir500m,5.978399999999997,2.5704965675249696
tev_dir500m,6.283199999999997,2.0172207355499268
tev_dir500m,6.587999999999997,2.015504479408264
tev_dir500m,6.892799999999998,2.0137882828712463
tev_dir500m,7.197599999999998,2.0120720863342285
tev_dir500m,7.502399999999998,2.010355830192566
tev_dir500m,7.807199999999998,2.008639633655548
tev_dir500m,8.111999999999998,2.0069234371185303
tev_dir500m,8.416799999999995,2.0052072405815125
tev_dir500m,8.721599999999999,2.00349098443985
tev_dir500m,9.026399999999999,2.001774787902832
tev_dir500m,9.331199999999999,2.000058591365814
tev_dir500m,9.635999999999996,1.9983423352241516
