X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
261881.35259455,4830248.7961362,train,3.166707986101129E-4,45.18966590553423,0.5295400985110216
261881.35259455,4829748.7961362,train,3.494703454319198E-5,4.136805196714259,0.11049145101782784
261881.35259455,4829248.7961362,train,1.8252696299549383E-4,27.71928605206115,0.3934897334918878
262381.35259455,4829248.7961362,train,3.92684319258664E-5,4.457601629390078,0.12248089744769113
262881.35259455,4829248.7961362,train,6.313998122253558E-5,8.167551997361942,0.18329061067498137
262381.35259455,4828748.7961362,train,8.423591614220535E-5,11.108954677716161,0.2304196428125388
262881.35259455,4828748.7961362,train,2.640823722681447E-5,2.872644378786146,0.08581111961035913
263381.35259455,4828248.7961362,train,1.2225351502521422E-4,18.687638350521762,0.3029123424142427
263881.35259455,4828248.7961362,train,2.973558498039049E-4,41.7174207895609,0.513837712000373
264381.35259455,4828248.7961362,train,6.469478923782135E-5,8.447029647571537,0.1869602578938787
264881.35259455,4828248.7961362,train,1.394241953137771E-4,21.90047559374298,0.33135930626575355
265881.35259455,4828248.7961362,train,1.431788310704481E-4,22.618523465335976,0.33727306306726895
266381.35259455,4828248.7961362,train,1.4624444183330645E-4,23.16283586759835,0.3420245500767297
266881.35259455,4827748.7961362,train,1.206094885541984E-4,18.337970739714915,0.3000611632279487
267881.35259455,4827248.7961362,train,1.5416282231236578E-4,24.220512543094255,0.35398795743146233
267881.35259455,4826748.7961362,train,1.223532285136658E-4,18.710728026624956,0.30308452516147
268381.35259455,4826748.7961362,train,1.6369300237011207E-4,25.623684480439437,0.3678220065991255
267881.35259455,4826248.7961362,train,5.86640696294848E-5,7.497837906503791,0.17253921887841922
268381.35259455,4826248.7961362,train,1.6423455318331884E-4,25.735380822202142,0.3685903546944962
268381.35259455,4825748.7961362,train,3.704922515852092E-4,51.35721955177449,0.5683857186293839
267381.35259455,4825248.7961362,train,8.578513153627638E-5,11.449468956744136,0.23366715983612743
267881.35259455,4825248.7961362,train,6.45291653419795E-5,8.417798318982438,0.18657092357760985
268381.35259455,4825248.7961362,train,1.1204578801666748E-4,16.239451941209495,0.28482405030346664
267881.35259455,4824748.7961362,train,6.45291653419795E-5,8.417798318982438,0.18657092357760985
268381.35259455,4824748.7961362,train,1.446219959566202E-4,22.905460639593944,0.3395183897011355
268881.35259455,4824748.7961362,train,1.447407812310657E-4,22.924292098281807,0.33970252251712096
268381.35259455,4824248.7961362,train,1.0398639986011875E-4,14.754757029346019,0.26986562099137196
268881.35259455,4824248.7961362,train,3.828318580590869E-5,4.39247617162875,0.11977592543255383
269381.35259455,4824248.7961362,train,6.43239329678333E-5,8.381576402239718,0.1860879634763442
269881.35259455,4824248.7961362,train,3.6864407418012195E-4,51.169024613832974,0.5671584585176094
270381.35259455,4824248.7961362,train,1.338896650260162E-4,20.757973439035293,0.3224471047152174
269381.35259455,4823748.7961362,train,1.8126093959018366E-4,27.59048475689383,0.3918298668349225
269881.35259455,4823748.7961362,train,6.417043715701785E-5,8.354485586266634,0.18572637666071823
270381.35259455,4823748.7961362,train,3.659623680814794E-4,50.82515097546248,0.5653652417531007
270881.35259455,4823748.7961362,train,1.3882060890036996E-4,21.770813604182756,0.33039876345021524
269881.35259455,4823248.7961362,train,1.1876189285753011E-4,17.80910364512335,0.29682897815985837
270381.35259455,4823248.7961362,train,6.411935332686871E-5,8.345469687823423,0.1856059683058377
270881.35259455,4823248.7961362,train,3.775993548519964E-4,51.89014481300753,0.5730409670298388
271381.35259455,4823248.7961362,train,1.341161670319664E-4,20.799922020537945,0.3228164987244079
269881.35259455,4822748.7961362,train,1.432146272152567E-4,22.628278260104988,0.33732894058498303
270381.35259455,4822748.7961362,train,1.4299009360112494E-4,22.567090684283293,0.33697828937488195
270881.35259455,4822748.7961362,train,3.650561253640484E-4,50.620686762744874,0.5647558871294257
271381.35259455,4822748.7961362,train,1.3634259633814587E-4,21.228087388048174,0.326426178694053
270381.35259455,4822248.7961362,train,1.0791458472987458E-4,15.351495694881276,0.2772338101458829
270881.35259455,4822248.7961362,train,5.9947382886834E-5,7.656505037931467,0.17565064592723004
271381.35259455,4822248.7961362,train,3.7671354370426947E-4,51.81051239263955,0.5724662342218652
271881.35259455,4822248.7961362,train,1.0100788349937834E-4,14.204913274108355,0.26417782671267176
270381.35259455,4821748.7961362,train,1.1889284560190508E-4,17.85090870655907,0.2970590495596188
270881.35259455,4821748.7961362,train,1.3057749054744277E-4,20.210549865807927,0.31699899334372494
271381.35259455,4821748.7961362,train,3.76385486657743E-4,51.781020805521116,0.5722529911189264
271881.35259455,4821748.7961362,train,5.434393602037848E-5,6.677968494877426,0.16189009716624211
270381.35259455,4821248.7961362,train,1.1889284560190508E-4,17.85090870655907,0.2970590495596188
270881.35259455,4821248.7961362,train,1.3054722097486358E-4,20.203275279642824,0.3169487996550693
271381.35259455,4821248.7961362,train,3.76700793171581E-4,51.809366148565324,0.5724579501128462
271881.35259455,4821248.7961362,train,1.1960572072327123E-4,18.07527025334684,0.29830886680451335
269881.35259455,4820748.7961362,train,1.4322157386812136E-4,22.630171290021725,0.33733978316712016
270381.35259455,4820748.7961362,train,8.510646479077326E-5,11.276893448251633,0.23224789565213988
270881.35259455,4820748.7961362,train,6.391542434309442E-5,8.309477809337244,0.18512493761536555
271381.35259455,4820748.7961362,train,3.759213227710169E-4,51.74578438455059,0.5719509124031205
271881.35259455,4820748.7961362,train,5.7875198696202474E-5,7.361229878701453,0.17061489652295955
270381.35259455,4820248.7961362,train,2.2736846046483017E-4,33.349011910692155,0.4469522183072249
270881.35259455,4820248.7961362,train,2.271863809245623E-4,33.322640654820574,0.4467541978078084
271381.35259455,4820248.7961362,train,3.6109946563740676E-4,50.176618925990816,0.5620753040839396
271881.35259455,4820248.7961362,train,5.9756722684605865E-5,7.63326600443628,0.1751898659904403
272381.35259455,4820248.7961362,train,1.4888274962308428E-4,23.46877211424394,0.3460595319177956
271381.35259455,4819748.7961362,train,1.3772477412171965E-4,21.539726492443,0.3286477883436196
271881.35259455,4819748.7961362,train,3.9742762851613676E-4,53.44966617379928,0.5855133623018914
272381.35259455,4819748.7961362,train,3.974049583679532E-4,53.44659782520353,0.5854995184114437
272381.35259455,4819248.7961362,train,1.0893147195628146E-4,15.530876289072731,0.27911704117435365
272881.35259455,4819248.7961362,train,5.773709146083762E-5,7.33731398035554,0.17027708538239594
272381.35259455,4818748.7961362,train,1.0283338593104183E-4,14.548638063725152,0.26767428051778
272881.35259455,4818748.7961362,train,6.366142494809329E-5,8.264648892960345,0.18452500485278303
273381.35259455,4818748.7961362,train,1.5110812180563687E-4,23.7587586722684,0.3494246992267246
273881.35259455,4818748.7961362,train,3.5804269412379705E-4,49.42836257439447,0.5599816669758865
272881.35259455,4818248.7961362,train,8.985632594305795E-5,11.945415925383326,0.24207211469441717
273381.35259455,4818248.7961362,train,8.68138751963191E-5,11.594348040914406,0.23580854607121537
273881.35259455,4818248.7961362,train,5.2145762586321946E-5,6.139093772519737,0.15636569381224602
274381.35259455,4818248.7961362,train,3.5787825338915504E-4,49.347541977873554,0.5598684710277442
274381.35259455,4817748.7961362,train,1.3983887973540568E-4,21.989557796313566,0.33201763641152626
274881.35259455,4817748.7961362,train,3.5752431818926504E-4,49.24450844488713,0.55962463522481
275381.35259455,4817248.7961362,train,3.6833170326565736E-4,51.13134237900377,0.566950342529798
275381.35259455,4816748.7961362,train,3.5641738886653954E-4,49.05782326401213,0.5588602940091392
275881.35259455,4816248.7961362,train,3.560464279106959E-4,49.0086828342541,0.5586035493552463
275881.35259455,4815748.7961362,train,4.3623665613504884E-5,4.811743896734431,0.1342415922862075
276381.35259455,4815248.7961362,train,3.5546962503666725E-4,48.94731901024159,0.5582037459371626
276881.35259455,4814748.7961362,train,2.5801376955582875E-4,37.20539124937309,0.4783755904079774
276881.35259455,4812748.7961362,train,3.279154743069108E-4,46.33611549077376,0.5382231019159084
277381.35259455,4812748.7961362,train,3.303801868891269E-4,46.53677861009564,0.5400836698667324
276381.35259455,4812248.7961362,train,3.6267516985605345E-4,50.34590658855466,0.5631467688846526
276381.35259455,4811748.7961362,train,3.509679026762942E-4,48.480931939811924,0.5550583740939393
276381.35259455,4811248.7961362,train,1.4028542357993914E-4,22.067584894652093,0.3327250967793349
276881.35259455,4811248.7961362,train,3.616135304214307E-4,50.2619200730155,0.5624254407369391
276881.35259455,4810748.7961362,train,3.619141278221367E-4,50.28570039563925,0.5626299224966099
276881.35259455,4810248.7961362,train,3.6124857224612375E-4,50.20541234690758,0.5621769203429938
276381.35259455,4809748.7961362,train,1.368023290206766E-4,21.329557974862972,0.3271667489172647
276881.35259455,4809748.7961362,train,3.6121838207182953E-4,50.199582434984265,0.562156349525595
276881.35259455,4809248.7961362,train,3.6014189785586276E-4,49.94108669757178,0.5614215951394279
276881.35259455,4808748.7961362,train,3.6013328006273397E-4,49.93750168642936,0.5614157031140653
277381.35259455,4808748.7961362,train,1.23768517448055E-4,19.014312462397367,0.30551927104071996
276881.35259455,4808248.7961362,train,3.5948759837846047E-4,49.73761051101185,0.560973796798539
276881.35259455,4807748.7961362,train,3.58830178067315E-4,49.62815025836655,0.5605229406564346
276881.35259455,4807248.7961362,train,3.5846078772160843E-4,49.56664689456672,0.5602692077173569
276881.35259455,4806748.7961362,train,3.580872489777239E-4,49.45026073655064,0.5600123271435804
276881.35259455,4806248.7961362,train,3.5807426041480734E-4,49.44387701778928,0.5600033895796039
276881.35259455,4805748.7961362,train,3.5774422273081075E-4,49.281667559451265,0.5597761653521977
276881.35259455,4805248.7961362,train,3.4580541066686805E-4,48.0154997622854,0.5513957356564079
276881.35259455,4804748.7961362,train,2.2191358568250847E-4,32.29473247646918,0.4409576157138695
277381.35259455,4804748.7961362,train,3.420234778487362E-4,47.58283293626911,0.5486740640654644
277881.35259455,4804748.7961362,train,6.215848596236125E-5,7.985961342180653,0.1809569877320939
278381.35259455,4804748.7961362,train,7.460407933905932E-5,9.910836511957427,0.20959483113626248
276381.35259455,4804248.7961362,train,1.673611439860723E-4,26.165898418666508,0.3729900732459738
276881.35259455,4804248.7961362,train,9.945321490547373E-5,13.842939875403582,0.26117367904549804
277381.35259455,4804248.7961362,train,1.1228514022093913E-4,16.29397023693372,0.28525892815865045
277881.35259455,4804248.7961362,train,2.2425964808464268E-4,32.51101904146238,0.4435516598893337
278381.35259455,4804248.7961362,train,6.210900377586064E-5,7.977869138677082,0.1808389847213334
278881.35259455,4804248.7961362,train,3.41265838699758E-4,47.43043883541645,0.5481248528766375
277881.35259455,4803748.7961362,train,9.478478307796724E-5,12.790580240943694,0.2520034283444544
278381.35259455,4803748.7961362,train,8.242936311682593E-5,10.860485034195142,0.22659775143947142
278881.35259455,4803748.7961362,train,1.3415198398182912E-4,20.806556607036374,0.32287487442663454
279381.35259455,4803748.7961362,train,3.404014041953733E-4,47.26319108835572,0.5474965911171606
279381.35259455,4803248.7961362,train,9.501151566516742E-5,12.842886568410716,0.25245405788773123
279881.35259455,4803248.7961362,train,3.403764009421012E-4,47.25835354686734,0.5474783930226005
281881.35259455,4802748.7961362,train,3.735079670523374E-4,51.59285131047696,0.5703733944702281
281881.35259455,4802248.7961362,train,1.0741480590795002E-4,15.270122633993765,0.27630463048952664
281881.35259455,4801748.7961362,train,1.2472591695020574E-4,19.211972731765414,0.30715667807945873
281881.35259455,4801248.7961362,train,3.4932496391419345E-4,48.35357780792538,0.553899261627038
282381.35259455,4801248.7961362,train,9.657333404137778E-5,13.219427126960744,0.25554347096920305
281381.35259455,4800748.7961362,train,1.246266144359451E-4,19.19147119434703,0.3069872034257419
281881.35259455,4800748.7961362,train,3.1371733011574976E-4,44.87534778886288,0.5272050494671051
281381.35259455,4800248.7961362,train,3.476572778082538E-4,48.20376399793957,0.5527164969267921
281881.35259455,4800248.7961362,train,5.230577072549001E-5,6.183302076839549,0.15677027942321428
280881.35259455,4799748.7961362,train,2.2339099893826892E-4,32.43093713917259,0.4425940048349179
281381.35259455,4799748.7961362,train,3.3391134876003094E-4,46.91468011049074,0.5427233040691981
281881.35259455,4799748.7961362,train,1.9850411634230106E-4,29.47433875126917,0.4136844245118134
281381.35259455,4799248.7961362,train,5.0712354412596694E-5,5.77482378096781,0.15272388372816756
281881.35259455,4798748.7961362,train,1.145832636094869E-4,16.864342171975167,0.2894076168831597
282381.35259455,4798748.7961362,train,3.648392696566349E-4,50.55060885476275,0.5646098206329355
282881.35259455,4798748.7961362,train,3.3115750254046644E-4,46.63377624921639,0.5406673457975996
283381.35259455,4797748.7961362,train,3.299598574420638E-4,46.49852642084077,0.5397674317491716
283381.35259455,4797248.7961362,train,5.1158556375174665E-5,5.883091092338581,0.1538608993360438
284881.35259455,4796748.7961362,train,3.6372463127546257E-4,50.4289296987882,0.5638574891034857
285381.35259455,4796248.7961362,train,1.390169397894642E-4,21.81298926143188,0.3307115056313915
285881.35259455,4795748.7961362,train,9.881885684143893E-5,13.674035540143267,0.25994082548941017
286381.35259455,4795748.7961362,train,3.284236946627765E-4,46.37648979207563,0.5386079794476925
286381.35259455,4795248.7961362,train,1.1425151300876939E-4,16.765633852365436,0.2888117008230367
286881.35259455,4795248.7961362,train,3.2399253154229726E-4,45.86091863608033,0.5352304926082208
286881.35259455,4794748.7961362,train,1.0442892847066888E-4,14.807113580175583,0.2707031824641193
287381.35259455,4794748.7961362,train,3.3511075050215E-4,47.02210714118137,0.5436130074151843
286881.35259455,4794248.7961362,train,1.3005456967045013E-4,20.08487802266377,0.3161308357513018
287381.35259455,4794248.7961362,train,3.3474903795747605E-4,46.989709568897354,0.5433450577537512
287381.35259455,4793748.7961362,train,3.2330993838593556E-4,45.772491638539904,0.534705811525138
287381.35259455,4793248.7961362,train,1.131648252877937E-4,16.490544881325054,0.28685269001419383
287881.35259455,4793248.7961362,train,3.3302430149039045E-4,46.83522978879007,0.5420630672729183
287881.35259455,4792748.7961362,train,3.2153977358613344E-4,45.614004390903894,0.5333396234915351
288381.35259455,4792248.7961362,train,4.254236030699776E-4,56.73258899881378,0.6019318000475194
288381.35259455,4791748.7961362,train,4.257209477429476E-4,56.77215849603811,0.6020992020615269
288381.35259455,4791248.7961362,train,4.257043444044074E-4,56.76998492652983,0.6020898582630557
288881.35259455,4791248.7961362,train,1.4338236575164013E-4,22.67398862936471,0.3375906537238635
288381.35259455,4790748.7961362,train,4.261129544961837E-4,56.823476724827394,0.6023196828110919
288881.35259455,4790748.7961362,train,1.4164450549660179E-4,22.29915723878009,0.33486910165909384
288381.35259455,4790248.7961362,train,4.111128765839754E-4,55.008759372224695,0.5937050401486691
288381.35259455,4789748.7961362,train,1.7657719331988625E-4,27.07276626886668,0.38560928057332117
288881.35259455,4789748.7961362,train,4.2412603061510175E-4,56.55974323090254,0.6011996284491734
288381.35259455,4789248.7961362,train,1.775963106253118E-4,27.193431430377743,0.38697360049899693
288881.35259455,4789248.7961362,train,4.102141093348511E-4,54.93718210848766,0.5931770055417536
288881.35259455,4788748.7961362,train,7.770609717696024E-5,10.249917931973561,0.21642361898438062
289381.35259455,4788248.7961362,train,4.090284018950455E-4,54.84275310674485,0.5924782874137379
289381.35259455,4787748.7961362,train,1.567847056871067E-4,24.734487919363676,0.3578539058064411
289881.35259455,4787748.7961362,train,4.217654991000344E-4,56.2004211018213,0.5998607389225196
290381.35259455,4787748.7961362,train,1.2850063179625312E-4,19.77408894494913,0.31353790177563895
289881.35259455,4787248.7961362,train,4.2124250493107715E-4,56.141659101558076,0.5995628800350472
289881.35259455,4786748.7961362,train,4.0661021863449854E-4,54.51846495414886,0.5910458263392512
290381.35259455,4785748.7961362,train,1.3015775666641826E-4,20.109676611785705,0.3163023224015017
290381.35259455,4785248.7961362,train,1.6282312016374883E-4,25.468579102381142,0.3665839025655842
290381.35259455,4784748.7961362,train,1.6123554072163356E-4,25.253671752846028,0.3643117527358618
290381.35259455,4784248.7961362,train,1.4381563373604443E-4,22.777625123658908,0.33826570213030765
290881.35259455,4783748.7961362,train,4.049635985871419E-4,54.32204806814267,0.590064639654094
290881.35259455,4783248.7961362,train,1.5178127360369144E-4,23.879474230084796,0.35043581497317505
291381.35259455,4783248.7961362,train,4.4560452363009176E-4,58.772008666876026,0.6129826854224594
291881.35259455,4783248.7961362,train,4.14841108068418E-4,55.33995671306631,0.5958808550725134
291381.35259455,4782748.7961362,train,1.4260163531138432E-4,22.477829443458894,0.336370761965493
291881.35259455,4782748.7961362,train,4.0184511162594553E-4,53.83130895423488,0.5881934371116285
292381.35259455,4782748.7961362,train,7.207382128653131E-5,9.606713125368982,0.20393594673735124
291881.35259455,4782248.7961362,train,1.727762956092865E-4,26.67686523364137,0.3804669077566427
292881.35259455,4781748.7961362,train,4.003701519522632E-4,53.68642948693096,0.5873024456818257
293381.35259455,4781248.7961362,train,4.132676885533356E-4,55.184746777665815,0.5949654480244326
293381.35259455,4780748.7961362,train,4.128425836841909E-4,55.150027641767906,0.5947174122529132
293881.35259455,4780748.7961362,train,1.4188397984612566E-4,22.343861112102825,0.3352454549016893
293381.35259455,4779748.7961362,train,2.579432003469198E-4,37.195809513649024,0.47830733200712644
292881.35259455,4779248.7961362,train,1.6905770268166325E-4,26.332597514847336,0.37535189410973385
291881.35259455,4778748.7961362,train,3.251318999221772E-4,46.00852300804236,0.5361036468524968
291881.35259455,4778248.7961362,train,4.513667095098759E-4,59.43237782171991,0.6160262840322677
291381.35259455,4777748.7961362,train,3.0030810837913297E-5,3.4737691489383606,0.09644703782002968
291881.35259455,4777248.7961362,train,5.898393100616034E-4,76.01275542347501,0.677058297410285
291881.35259455,4776748.7961362,train,9.274822569539664E-5,12.409909267130315,0.247931294939229
292881.35259455,4776748.7961362,train,1.4527362030239605E-4,23.008770770942274,0.34052723162164505
292881.35259455,4776248.7961362,train,1.6711862360635106E-4,26.141247342937195,0.3726509948726531
293381.35259455,4776248.7961362,train,1.2597420374842657E-4,19.40170779747775,0.3092800186293926
292381.35259455,4775748.7961362,train,9.295212110091578E-5,12.441107272922071,0.24834098369968938
292881.35259455,4775748.7961362,train,6.241694465445004E-4,79.46824894511155,0.68930182554097
293381.35259455,4775748.7961362,train,7.906908499325038E-5,10.389474685140472,0.21938693078053642
293881.35259455,4775748.7961362,train,2.0924448094821675E-4,30.6031494557841,0.4265206246799286
292881.35259455,4775248.7961362,train,3.991301087253261E-5,4.500208922991089,0.12424159690418485
293381.35259455,4775248.7961362,train,1.942993908296108E-4,29.097241932294917,0.4085013065578741
293881.35259455,4775248.7961362,train,2.804308700558065E-4,40.0886288330725,0.49919066546865803
294381.35259455,4775248.7961362,train,2.0121674225746311E-4,29.778402606673925,0.41698031503434685
292881.35259455,4774748.7961362,train,2.2616172788261704E-5,1.9746162704342285,0.07440598535157125
293381.35259455,4774748.7961362,train,1.3853422286896674E-4,21.710174623620162,0.32994204488342815
293881.35259455,4774748.7961362,train,4.740957883370704E-5,5.272160422036295,0.14421174739233286
294381.35259455,4774748.7961362,train,2.0105654544071234E-4,29.764803933724167,0.4167867028257981
