variable,x,y
tev_landuse500m1,-5.9,0.0
tev_landuse500m1,-5.7344,0.0014400482177734375
tev_landuse500m1,-5.5688,0.0028803348541259766
tev_landuse500m1,-5.4032,0.004320383071899414
tev_landuse500m1,-5.2376000000000005,0.005760669708251953
tev_landuse500m1,-5.072,0.007200956344604492
tev_landuse500m1,-4.9064000000000005,0.00864100456237793
tev_landuse500m1,-4.7408,0.010081291198730469
tev_landuse500m1,-4.575200000000001,0.011521339416503906
tev_landuse500m1,-4.4096,0.012961626052856445
tev_landuse500m1,-4.244,0.014401912689208984
tev_landuse500m1,-4.0784,0.015841960906982422
tev_landuse500m1,-3.9128,0.01728224754333496
tev_landuse500m1,-3.7472000000000003,0.0187222957611084
tev_landuse500m1,-3.5816,0.020162582397460938
tev_landuse500m1,-3.416,0.021602869033813477
tev_landuse500m1,-3.2504,0.023042917251586914
tev_landuse500m1,-3.0848,0.024483203887939453
tev_landuse500m1,-2.9192,0.02592325210571289
tev_landuse500m1,-2.7535999999999996,0.02736353874206543
tev_landuse500m1,-2.588,0.02880382537841797
tev_landuse500m1,-2.4224,0.030243873596191406
tev_landuse500m1,-2.2567999999999997,0.031684160232543945
tev_landuse500m1,-2.0911999999999997,0.03312420845031738
tev_landuse500m1,-1.9255999999999998,0.03456449508666992
tev_landuse500m1,-1.7599999999999998,0.03600478172302246
tev_landuse500m1,-1.5944000000000003,0.0374448299407959
tev_landuse500m1,-1.4287999999999998,0.03888511657714844
tev_landuse500m1,-1.2631999999999994,0.040325164794921875
tev_landuse500m1,-1.0976,0.041765451431274414
tev_landuse500m1,-0.9319999999999995,0.04320573806762695
tev_landuse500m1,-0.7664,0.04464578628540039
tev_landuse500m1,-0.6007999999999996,0.04608607292175293
tev_landuse500m1,-0.43519999999999914,0.04752612113952637
tev_landuse500m1,-0.2695999999999996,0.048966407775878906
tev_landuse500m1,-0.1039999999999992,0.050406694412231445
tev_landuse500m1,0.06160000000000032,0.05184674263000488
tev_landuse500m1,0.22720000000000073,0.05328702926635742
tev_landuse500m1,0.39280000000000115,0.05472707748413086
tev_landuse500m1,0.5583999999999998,0.0561673641204834
tev_landuse500m1,0.7240000000000002,0.05760765075683594
tev_landuse500m1,0.8896000000000006,0.059047698974609375
tev_landuse500m1,1.0552000000000001,0.05952787399291992
tev_landuse500m1,1.2208000000000006,0.05808758735656738
tev_landuse500m1,1.386400000000001,0.056647539138793945
tev_landuse500m1,1.5520000000000005,0.055207252502441406
tev_landuse500m1,1.717600000000001,0.05376696586608887
tev_landuse500m1,1.8832000000000004,0.05232691764831543
tev_landuse500m1,2.048800000000001,0.05088663101196289
tev_landuse500m1,2.2144000000000013,0.04944658279418945
tev_landuse500m1,2.380000000000001,0.048006296157836914
tev_landuse500m1,2.5456000000000003,0.046566009521484375
tev_landuse500m1,2.7112,0.04512596130371094
tev_landuse500m1,2.876800000000001,0.0436856746673584
tev_landuse500m1,3.0424000000000007,0.04224562644958496
tev_landuse500m1,3.208000000000002,0.04080533981323242
tev_landuse500m1,3.3736000000000015,0.03936505317687988
tev_landuse500m1,3.539200000000001,0.04128313064575195
tev_landuse500m1,3.7048000000000005,0.054028987884521484
tev_landuse500m1,3.870400000000002,0.06677484512329102
tev_landuse500m1,4.036000000000001,0.07952070236206055
tev_landuse500m1,4.201600000000003,0.09226679801940918
tev_landuse500m1,4.3672,0.10501265525817871
tev_landuse500m1,4.5328,0.11775851249694824
