variable,x,y
tev_landuse500m2,-2.2,0.0
tev_landuse500m2,-2.1232,0.00844264030456543
tev_landuse500m2,-2.0464,0.016864418983459473
tev_landuse500m2,-1.9696000000000002,0.025265097618103027
tev_landuse500m2,-1.8928000000000003,0.033644914627075195
tev_landuse500m2,-1.816,0.042003750801086426
tev_landuse500m2,-1.7392,0.05034148693084717
tev_landuse500m2,-1.6623999999999999,0.05865836143493652
tev_landuse500m2,-1.5856000000000001,0.06695425510406494
tev_landuse500m2,-1.5088000000000001,0.07522928714752197
tev_landuse500m2,-1.432,0.08348321914672852
tev_landuse500m2,-1.3552,0.09171617031097412
tev_landuse500m2,-1.2784,0.09992825984954834
tev_landuse500m2,-1.2016,0.10811936855316162
tev_landuse500m2,-1.1247999999999998,0.11628937721252441
tev_landuse500m2,-1.048,0.12443852424621582
tev_landuse500m2,-0.9712000000000001,0.1325666904449463
tev_landuse500m2,-0.8944000000000001,0.14067387580871582
tev_landuse500m2,-0.8176000000000001,0.14876019954681396
tev_landuse500m2,-0.7407999999999999,0.15682542324066162
tev_landuse500m2,-0.6639999999999999,0.16486966609954834
tev_landuse500m2,-0.5871999999999999,0.17289304733276367
tev_landuse500m2,-0.5103999999999997,0.18089532852172852
tev_landuse500m2,-0.43359999999999976,0.18887674808502197
tev_landuse500m2,-0.3568,0.1968371868133545
tev_landuse500m2,-0.28,0.20477664470672607
tev_landuse500m2,-0.20320000000000005,0.21269512176513672
tev_landuse500m2,-0.12639999999999985,0.22059261798858643
tev_landuse500m2,-0.04959999999999942,0.22846925258636475
tev_landuse500m2,0.027200000000000113,0.23632478713989258
tev_landuse500m2,0.10400000000000009,0.24415946006774902
tev_landuse500m2,0.18080000000000007,0.251973032951355
tev_landuse500m2,0.25760000000000005,0.25976574420928955
tev_landuse500m2,0.3344000000000005,0.2675374746322632
tev_landuse500m2,0.4112,0.2752882242202759
tev_landuse500m2,0.48800000000000043,0.28301799297332764
tev_landuse500m2,0.5648,0.29072678089141846
tev_landuse500m2,0.6416000000000004,0.29841458797454834
tev_landuse500m2,0.7184000000000004,0.30608153343200684
tev_landuse500m2,0.7951999999999999,0.31372737884521484
tev_landuse500m2,0.8720000000000003,0.32135236263275146
tev_landuse500m2,0.9488000000000003,0.32895636558532715
tev_landuse500m2,1.0256000000000003,0.33148860931396484
tev_landuse500m2,1.1024000000000003,0.32392656803131104
tev_landuse500m2,1.1792000000000007,0.31638550758361816
tev_landuse500m2,1.2560000000000002,0.30886542797088623
tev_landuse500m2,1.3328000000000007,0.30136632919311523
tev_landuse500m2,1.4096000000000002,0.2938880920410156
tev_landuse500m2,1.4864000000000002,0.2864309549331665
tev_landuse500m2,1.5632000000000006,0.27899467945098877
tev_landuse500m2,1.6400000000000001,0.2715795040130615
tev_landuse500m2,1.7168000000000005,0.26418519020080566
tev_landuse500m2,1.7936,0.25681185722351074
tev_landuse500m2,1.8704,0.24945950508117676
tev_landuse500m2,1.9472000000000005,0.2421281337738037
tev_landuse500m2,2.024000000000001,0.23481762409210205
tev_landuse500m2,2.1008000000000013,0.22752821445465088
tev_landuse500m2,2.1776,0.2202596664428711
tev_landuse500m2,2.2544000000000004,0.2130122184753418
tev_landuse500m2,2.331200000000001,0.2057856321334839
tev_landuse500m2,2.4080000000000004,0.19858002662658691
tev_landuse500m2,2.484800000000001,0.19139540195465088
tev_landuse500m2,2.5616000000000003,0.18423175811767578
tev_landuse500m2,2.6384000000000007,0.17708909511566162
tev_landuse500m2,2.7152000000000003,0.1699674129486084
tev_landuse500m2,2.7920000000000007,0.16286659240722656
tev_landuse500m2,2.868800000000001,0.15578687191009521
tev_landuse500m2,2.9455999999999998,0.14872801303863525
tev_landuse500m2,3.0224,0.14169013500213623
tev_landuse500m2,3.0992000000000006,0.13467323780059814
tev_landuse500m2,3.176000000000001,0.127677321434021
tev_landuse500m2,3.2528000000000006,0.12070238590240479
tev_landuse500m2,3.3296,0.11374843120574951
tev_landuse500m2,3.4064000000000005,0.10681545734405518
tev_landuse500m2,3.483200000000001,0.09990334510803223
tev_landuse500m2,3.5600000000000005,0.09301233291625977
tev_landuse500m2,3.636800000000001,0.08614218235015869
tev_landuse500m2,3.7136000000000013,0.0792931318283081
tev_landuse500m2,3.7904,0.0724649429321289
tev_landuse500m2,3.8672000000000004,0.06565773487091064
tev_landuse500m2,3.944000000000001,0.05887150764465332
tev_landuse500m2,4.020800000000001,0.052106261253356934
tev_landuse500m2,4.097600000000001,0.045361876487731934
tev_landuse500m2,4.1744,0.03863859176635742
tev_landuse500m2,4.251200000000001,0.0319361686706543
tev_landuse500m2,4.328,0.02525484561920166
tev_landuse500m2,4.404800000000001,0.01859438419342041
tev_landuse500m2,4.481600000000001,0.011954903602600098
tev_landuse500m2,4.558400000000002,0.005336403846740723
tev_landuse500m2,4.6352,-0.0012611150741577148
tev_landuse500m2,4.712000000000001,-0.007837653160095215
tev_landuse500m2,4.788800000000001,-0.014393210411071777
tev_landuse500m2,4.8656000000000015,-0.020927906036376953
tev_landuse500m2,4.942400000000001,-0.02744150161743164
tev_landuse500m2,5.0192000000000005,-0.03393423557281494
tev_landuse500m2,5.096000000000001,-0.040405988693237305
tev_landuse500m2,5.1728000000000005,-0.04685664176940918
tev_landuse500m2,5.249600000000001,-0.05328643321990967
tev_landuse500m2,5.326400000000001,-0.05969524383544922
tev_landuse500m2,5.403200000000001,-0.06608319282531738
tev_landuse500m2,5.48,-0.07245004177093506
tev_landuse500m2,5.556800000000001,-0.0787959098815918
