Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
1.23823E-8,0.000001238,0.000044189,1,0,0
1.3374E-8,0.000002576,0.000047727,0.999913397,0,0
1.45199E-8,0.000010952,0.000051816,0.999393782,0,0
1.57315E-8,0.00002621,0.00005614,0.998527756,0,0
1.82401E-8,0.000051692,0.000065092,0.997228717,0,0
2.0577E-8,0.000100389,0.00007343,0.995063653,0,0
2.4094E-8,0.000251541,0.00008598,0.98926128,0,0
2.78127E-8,0.000501636,0.000099249,0.980947432,0,0
3.22189E-8,0.001000597,0.000114971,0.966658006,0,0
4.22779E-8,0.00250192,0.00015086,0.931410756,0,0
5.5854E-8,0.005005213,0.000199294,0.887070235,0,0
9.77516E-8,0.010000023,0.000348738,0.828440288,0,0
2.02753E-7,0.025009493,0.00072307,0.740192258,0,0
4.55278E-7,0.050032129,0.001622177,0.668918334,0,0
1.07437E-6,0.100000032,0.003819613,0.606564476,0,0
2.91858E-6,0.200074916,0.010308571,0.563609596,0,0
5.01874E-6,0.300363213,0.017595897,0.54126613,0.000646412,0
6.68212E-6,0.400404093,0.023291944,0.526457088,0.000646412,0
7.79127E-6,0.500446565,0.027053537,0.51441933,0.000646412,0
9.02347E-6,0.60034368,0.031198599,0.504113623,0.000646412,0
9.91039E-6,0.700551314,0.034160386,0.494933749,0.001292825,0
1.03252E-5,0.750295386,0.035539451,0.490690223,0.001292825,0
1.08821E-5,0.800234817,0.037384446,0.486619901,0.001939237,0
1.17931E-5,0.900138227,0.040387769,0.478998874,0.00258565,0.005847953
1.26866E-5,1.000602131,0.043315203,0.471897463,0.003232062,0.005847953
1.36549E-5,1.100762241,0.046467598,0.465315666,0.003232062,0.005847953
1.47044E-5,1.200688852,0.04986105,0.459166883,0.003232062,0.005847953
1.55352E-5,1.300392377,0.05253009,0.453451113,0.003878474,0.005847953
1.6516E-5,1.400140892,0.055662026,0.448081753,0.005171299,0.005847953
1.76887E-5,1.501160936,0.059379539,0.442972201,0.005171299,0.005847953
2.00446E-5,1.751718183,0.066760257,0.431454057,0.005817712,0.005847953
2.24377E-5,2.001515772,0.074139705,0.421234953,0.006464124,0.005847953
2.4738E-5,2.250664475,0.081123769,0.412055079,0.007110537,0.005847953
2.66502E-5,2.502499923,0.086849817,0.403568026,0.009049774,0.005847953
2.87076E-5,2.752049052,0.092931624,0.395773794,0.010342599,0.005847953
3.0326E-5,3.000764297,0.097659091,0.388499177,0.013574661,0.005847953
3.1784E-5,3.251835414,0.101875886,0.381484368,0.013574661,0.005847953
3.36819E-5,3.501446026,0.107306365,0.374902572,0.014221073,0.005847953
3.4967E-5,3.751909169,0.110946357,0.368580584,0.01616031,0.005847953
3.66521E-5,4.000017467,0.115674702,0.362605006,0.018099548,0.005847953
3.79698E-5,4.250367376,0.119337088,0.356802633,0.019392372,0.005847953
3.9537E-5,4.501977308,0.123653555,0.351173465,0.020038785,0.005847953
4.09861E-5,4.75069601,0.127607403,0.345804105,0.02133161,0.005847953
4.24605E-5,5.00133327,0.131593537,0.34060795,0.023270847,0.011695906
4.41702E-5,5.252323119,0.136170904,0.335585,0.025856496,0.011695906
4.59948E-5,5.500978746,0.141002698,0.330821858,0.027795734,0.011695906
4.76094E-5,5.753889374,0.145233476,0.326145319,0.029734971,0.011695906
4.98171E-5,6.001900516,0.150951596,0.321728588,0.031674208,0.01754386
5.16748E-5,6.25096253,0.155704268,0.317485061,0.03490627,0.023391813
5.32814E-5,6.502783217,0.159771705,0.313328137,0.03490627,0.023391813
5.50156E-5,6.752122202,0.164118368,0.309344418,0.035552683,0.023391813
5.75135E-5,7.00544512,0.17030112,0.305447302,0.038138332,0.035087719
5.89578E-5,7.250457293,0.173834296,0.301809994,0.039431157,0.035087719
6.07124E-5,7.502038037,0.178086199,0.298172686,0.041370394,0.035087719
6.2205E-5,7.753892222,0.181669077,0.29462198,0.044602456,0.040935673
6.38075E-5,8.005815913,0.185481056,0.291157877,0.045248869,0.040935673
6.5778E-5,8.252778615,0.190120114,0.287866978,0.045895281,0.040935673
6.77936E-5,8.500662457,0.194811096,0.284662683,0.046541694,0.052631579
6.97897E-5,8.755452576,0.199403114,0.281458387,0.046541694,0.058479532
7.2113E-5,9.004173507,0.204682535,0.278427297,0.048480931,0.064327485
7.43513E-5,9.253243178,0.209703524,0.275482809,0.051712993,0.064327485
7.63805E-5,9.50274344,0.214200724,0.272624924,0.052359405,0.064327485
7.82185E-5,9.7506958,0.218230275,0.269853642,0.054945055,0.064327485
8.04294E-5,10.00506086,0.223023178,0.267082359,0.056884292,0.064327485
8.21719E-5,10.257613888,0.226759222,0.264397679,0.058823529,0.070175439
8.42998E-5,10.507534934,0.231273198,0.261799602,0.060116354,0.070175439
8.58545E-5,10.75397448,0.234538093,0.259288127,0.063994829,0.076023392
8.8654E-5,11.00726924,0.240347684,0.256776652,0.063994829,0.081871345
9.10026E-5,11.258244011,0.245154028,0.25435178,0.066580478,0.087719298
9.28719E-5,11.505851209,0.24893619,0.25201351,0.067873303,0.093567251
9.44297E-5,11.759007746,0.252059349,0.24967524,0.068519716,0.099415205
9.74001E-5,12.008516694,0.257942903,0.247423573,0.069166128,0.111111111
9.90188E-5,12.254282026,0.261110403,0.245258509,0.074337427,0.111111111
1.00688E-4,12.504629816,0.264347702,0.243093444,0.075630252,0.111111111
1.0278E-4,12.759207302,0.268366347,0.24092838,0.077569489,0.111111111
1.04455E-4,13.008292136,0.271551926,0.238849918,0.082094376,0.122807018
1.06179E-4,13.26050359,0.274802839,0.236771456,0.085972851,0.128654971
1.07471E-4,13.506174059,0.277220582,0.234779596,0.089851325,0.128654971
