variable,x,y
tev_dir500m,-11.7,0.0
tev_dir500m,-11.395199999999999,0.05034208297729492
tev_dir500m,-11.090399999999999,0.10068416595458984
tev_dir500m,-10.785599999999999,0.15102624893188477
tev_dir500m,-10.480799999999999,0.2013683319091797
tev_dir500m,-10.176,0.2517104148864746
tev_dir500m,-9.8712,0.30205249786376953
tev_dir500m,-9.5664,0.35239458084106445
tev_dir500m,-9.2616,0.4027366638183594
tev_dir500m,-8.9568,0.4530785083770752
tev_dir500m,-8.652,0.5034205913543701
tev_dir500m,-8.3472,0.553762674331665
tev_dir500m,-8.0424,0.60410475730896
tev_dir500m,-7.7376,0.654447078704834
tev_dir500m,-7.4328,0.7047891616821289
tev_dir500m,-7.128,0.7551311254501343
tev_dir500m,-6.8232,0.8054732084274292
tev_dir500m,-6.5184,0.8558152914047241
tev_dir500m,-6.2136,0.906157374382019
tev_dir500m,-5.9088,0.956499457359314
tev_dir500m,-5.604,1.0068414211273193
tev_dir500m,-5.2992,1.0571835041046143
tev_dir500m,-4.994400000000001,1.1075255870819092
tev_dir500m,-4.6896,1.157867670059204
tev_dir500m,-4.3848,1.208209753036499
tev_dir500m,-4.08,1.258551836013794
tev_dir500m,-3.7752,1.3088939189910889
tev_dir500m,-3.4704000000000015,1.3592360019683838
tev_dir500m,-3.1656000000000013,1.4095780849456787
tev_dir500m,-2.860800000000001,1.4599201679229736
tev_dir500m,-2.556000000000001,1.5102622509002686
tev_dir500m,-2.2512000000000008,1.5606043338775635
tev_dir500m,-1.9464000000000006,1.6109462976455688
tev_dir500m,-1.6416000000000022,1.6612883806228638
tev_dir500m,-1.3368000000000002,1.7116304636001587
tev_dir500m,-1.0320000000000018,1.7619726061820984
tev_dir500m,-0.7271999999999998,1.8123146295547485
tev_dir500m,-0.42240000000000144,1.8626567125320435
tev_dir500m,-0.11760000000000126,1.9129987955093384
tev_dir500m,0.18719999999999892,1.9633408784866333
tev_dir500m,0.4919999999999991,2.0136829614639282
tev_dir500m,0.7967999999999975,2.0640249848365784
tev_dir500m,1.1015999999999995,2.080805718898773
tev_dir500m,1.4063999999999979,2.0304636359214783
tev_dir500m,1.711199999999998,2.015004277229309
tev_dir500m,2.0159999999999982,2.015004277229309
tev_dir500m,2.3207999999999984,2.015004277229309
tev_dir500m,2.6255999999999986,2.015004277229309
tev_dir500m,2.930399999999999,2.015004277229309
tev_dir500m,3.235199999999997,2.075257956981659
tev_dir500m,3.539999999999999,2.075257956981659
tev_dir500m,3.8447999999999976,2.075257956981659
tev_dir500m,4.1495999999999995,2.075257956981659
tev_dir500m,4.4544,2.075257956981659
tev_dir500m,4.759199999999996,2.075257956981659
tev_dir500m,5.0639999999999965,2.075257956981659
tev_dir500m,5.368799999999997,2.075257956981659
tev_dir500m,5.6736,2.075257956981659
tev_dir500m,5.978399999999997,2.075257956981659
tev_dir500m,6.283199999999997,1.9276723265647888
tev_dir500m,6.587999999999997,1.9276723265647888
tev_dir500m,6.892799999999998,1.9276723265647888
tev_dir500m,7.197599999999998,1.9276723265647888
tev_dir500m,7.502399999999998,1.9276723265647888
tev_dir500m,7.807199999999998,1.9276723265647888
tev_dir500m,8.111999999999998,1.9276723265647888
tev_dir500m,8.416799999999995,1.9276723265647888
tev_dir500m,8.721599999999999,1.9276723265647888
tev_dir500m,9.026399999999999,1.9276723265647888
tev_dir500m,9.331199999999999,1.9276723265647888
tev_dir500m,9.635999999999996,1.9276723265647888
tev_dir500m,9.940799999999996,1.9276723265647888
tev_dir500m,10.2456,1.9276723265647888
tev_dir500m,10.5504,1.9276723265647888
tev_dir500m,10.855199999999996,1.9276723265647888
tev_dir500m,11.159999999999997,1.9276723265647888
tev_dir500m,11.464799999999997,1.9276723265647888
tev_dir500m,11.769599999999997,1.9276723265647888
tev_dir500m,12.074399999999997,1.9276723265647888
tev_dir500m,12.379199999999997,1.9276723265647888
tev_dir500m,12.683999999999997,1.9276723265647888
tev_dir500m,12.988799999999998,1.9276723265647888
tev_dir500m,13.293599999999994,1.9276723265647888
tev_dir500m,13.598399999999998,1.9276723265647888
tev_dir500m,13.903199999999998,1.9276723265647888
tev_dir500m,14.207999999999998,1.9276723265647888
tev_dir500m,14.512799999999995,1.9276723265647888
tev_dir500m,14.817599999999995,1.9276723265647888
tev_dir500m,15.122399999999995,1.9276723265647888
tev_dir500m,15.4272,1.9276723265647888
tev_dir500m,15.731999999999996,1.9276723265647888
tev_dir500m,16.036799999999996,1.9276723265647888
tev_dir500m,16.341599999999996,1.9276723265647888
tev_dir500m,16.646399999999996,1.9276723265647888
tev_dir500m,16.951199999999996,1.9276723265647888
tev_dir500m,17.255999999999997,1.9276723265647888
tev_dir500m,17.560799999999997,1.9276723265647888
tev_dir500m,17.865599999999997,1.9276723265647888
tev_dir500m,18.170399999999994,1.9276723265647888
tev_dir500m,18.475199999999997,1.9276723265647888
tev_dir500m,18.779999999999998,1.9276723265647888
tev_dir500m,19.084799999999998,1.9276723265647888
tev_dir500m,19.389599999999994,1.9276723265647888
tev_dir500m,19.694399999999995,1.9276723265647888
tev_dir500m,19.9992,1.9276723265647888
tev_dir500m,20.304,1.9276723265647888
tev_dir500m,20.6088,1.9276723265647888
tev_dir500m,20.9136,1.9276723265647888
tev_dir500m,21.218399999999992,1.9276723265647888
tev_dir500m,21.5232,1.9276723265647888
tev_dir500m,21.827999999999992,1.9276723265647888
tev_dir500m,22.1328,1.9276723265647888
tev_dir500m,22.437599999999993,1.9276723265647888
tev_dir500m,22.742399999999993,1.9276723265647888
tev_dir500m,23.0472,1.9276723265647888
tev_dir500m,23.351999999999993,1.9276723265647888
tev_dir500m,23.656799999999993,1.9276723265647888
tev_dir500m,23.961599999999994,1.9276723265647888
tev_dir500m,24.266399999999994,1.8446642756462097
tev_dir500m,24.5712,1.8446642756462097
tev_dir500m,24.875999999999994,1.8446642756462097
tev_dir500m,25.180799999999994,1.8446642756462097
tev_dir500m,25.485599999999994,1.8446642756462097
tev_dir500m,25.790399999999995,1.8446642756462097
tev_dir500m,26.095199999999995,1.8446642756462097
tev_dir500m,26.399999999999995,1.8446642756462097
tev_dir500m,26.704799999999995,1.8446642756462097
tev_dir500m,27.009599999999995,1.8446642756462097
tev_dir500m,27.314399999999996,1.8446642756462097
tev_dir500m,27.619199999999996,1.8446642756462097
tev_dir500m,27.923999999999996,1.8446642756462097
tev_dir500m,28.228799999999996,1.8446642756462097
tev_dir500m,28.53359999999999,1.8446642756462097
tev_dir500m,28.838399999999996,1.8446642756462097
tev_dir500m,29.143199999999997,1.8446642756462097
tev_dir500m,29.447999999999997,1.8446642756462097
tev_dir500m,29.752799999999997,1.8446642756462097
tev_dir500m,30.05759999999999,1.8446642756462097
tev_dir500m,30.362399999999997,1.8446642756462097
tev_dir500m,30.667199999999998,1.8446642756462097
tev_dir500m,30.97199999999999,1.8446642756462097
tev_dir500m,31.276799999999998,1.8446642756462097
tev_dir500m,31.58159999999999,1.8446642756462097
tev_dir500m,31.8864,1.8446642756462097
tev_dir500m,32.191199999999995,1.8446642756462097
tev_dir500m,32.495999999999995,1.8446642756462097
tev_dir500m,32.800799999999995,1.8446642756462097
tev_dir500m,33.105599999999995,1.8446642756462097
tev_dir500m,33.410399999999996,1.8446642756462097
tev_dir500m,33.715199999999996,1.8446642756462097
tev_dir500m,34.019999999999996,1.8446642756462097
tev_dir500m,34.324799999999996,1.8446642756462097
tev_dir500m,34.629599999999996,1.8446642756462097
tev_dir500m,34.9344,1.8446642756462097
tev_dir500m,35.2392,1.8446642756462097
tev_dir500m,35.544,1.8446642756462097
tev_dir500m,35.8488,1.8446642756462097
tev_dir500m,36.1536,1.8446642756462097
tev_dir500m,36.4584,1.8446642756462097
tev_dir500m,36.76319999999998,1.8446642756462097
tev_dir500m,37.068,1.8446642756462097
tev_dir500m,37.3728,1.8446642756462097
tev_dir500m,37.6776,1.8446642756462097
tev_dir500m,37.9824,1.8446642756462097
tev_dir500m,38.287199999999984,1.8446642756462097
tev_dir500m,38.592,1.8446642756462097
tev_dir500m,38.8968,1.8446642756462097
tev_dir500m,39.201599999999985,1.8446642756462097
tev_dir500m,39.5064,1.8446642756462097
tev_dir500m,39.811199999999985,1.8446642756462097
tev_dir500m,40.116,1.8446642756462097
tev_dir500m,40.4208,1.8446642756462097
tev_dir500m,40.725599999999986,1.8446642756462097
tev_dir500m,41.0304,1.8446642756462097
tev_dir500m,41.335199999999986,1.8446642756462097
tev_dir500m,41.639999999999986,1.8446642756462097
tev_dir500m,41.94479999999999,1.8446642756462097
tev_dir500m,42.24959999999999,1.8446642756462097
tev_dir500m,42.5544,1.8446642756462097
tev_dir500m,42.85919999999999,1.8446642756462097
tev_dir500m,43.16399999999999,1.8446642756462097
tev_dir500m,43.46879999999999,1.8446642756462097
tev_dir500m,43.77359999999999,1.8446642756462097
tev_dir500m,44.07839999999999,1.8446642756462097
tev_dir500m,44.38319999999999,1.8446642756462097
tev_dir500m,44.68799999999999,1.8446642756462097
tev_dir500m,44.99279999999999,1.8446642756462097
tev_dir500m,45.29759999999999,1.8446642756462097
tev_dir500m,45.60239999999999,1.8446642756462097
tev_dir500m,45.90719999999999,1.8446642756462097
tev_dir500m,46.21199999999999,1.8446642756462097
tev_dir500m,46.51679999999999,1.8446642756462097
tev_dir500m,46.82159999999999,1.8446642756462097
tev_dir500m,47.12639999999999,1.8446642756462097
tev_dir500m,47.43119999999999,1.8446642756462097
tev_dir500m,47.73599999999999,1.8446642756462097
tev_dir500m,48.04079999999999,1.9777226448059082
tev_dir500m,48.34559999999999,1.9777226448059082
tev_dir500m,48.65039999999999,1.9777226448059082
tev_dir500m,48.95519999999999,1.9777226448059082
tev_dir500m,49.25999999999999,1.9777226448059082
tev_dir500m,49.56479999999999,1.9777226448059082
tev_dir500m,49.86959999999999,1.9777226448059082
tev_dir500m,50.17439999999999,1.9777226448059082
tev_dir500m,50.47919999999999,1.9777226448059082
tev_dir500m,50.78399999999999,1.9777226448059082
tev_dir500m,51.08879999999999,1.9777226448059082
tev_dir500m,51.39359999999999,1.9777226448059082
tev_dir500m,51.69839999999999,1.9777226448059082
tev_dir500m,52.00319999999999,1.9777226448059082
tev_dir500m,52.30799999999999,1.9777226448059082
tev_dir500m,52.61279999999998,1.9777226448059082
tev_dir500m,52.91759999999999,1.9777226448059082
tev_dir500m,53.22239999999998,1.9777226448059082
tev_dir500m,53.52719999999999,1.9777226448059082
